,tweets,likes,time,source
8936,"Pakistanis continue to suffer from aftermath of devastating floods : United Nations.

Read more : https://t.co/WmSlBt5hSC

#Pakistan, #FloodsInPakistan, #Floods https://t.co/HtblhJRCr4",4,2022-11-19 08:49:06+00:00,Twitter for Android
8940,"Pakistan's Federal Minister for Planning, Development and Special Measures Ahsan Iqbal told DW at the COP27 climate summit in Sharm el-Sheikh that his country can recover from the floods and has international backing. https://t.co/UfZjObWS3l",3,2022-11-19 08:29:00+00:00,Twitter Media Studio
8941,"Next on #TWRNewsDesk

Pakistan's Prime Minister warns a “Debt Trap” if they continue spending their own resources on recovery following the devastating floods early this year.

@LessWasteLaura from @Tearfund shares more from her time at #COP27

Tune in: https://t.co/NgTfKhqsuV https://t.co/NHgjyTwWnR",1,2022-11-19 08:28:00+00:00,TweetDeck
8945,"COP27 can't agree an EU compromise on wealth redistribution because ""countries like Pakistan, that suffered such floods would receive nothing.""

Perhaps if it didn't spend $10 billion (10% of GDP) on ""defence"" (= eyeballing India) it could spend more on its crummy infrastructure.",0,2022-11-19 08:18:56+00:00,Twitter for iPhone
8946,"Floods in Scotland,  so is every bank, tv station, media outlet and Pakistan having a whip around ? No, so fck off with your racism @bbc #BBCBreakfast",1,2022-11-19 08:13:08+00:00,Twitter for Android
8947,"Pakistan van accident kills 20 as record-breaking floods surge in the city
https://t.co/XQqhQp7DAH",0,2022-11-19 08:12:45+00:00,Twitter Web App
8960,"Please refer to my previous posts!
La Niña has brought two catastrophic floods in Pakistan and Australia. Both floods happened downstream of the largest dams in Pakistan and Australia when the dams were kept full to the capacity.
Pakistan’s largest Dam Ta…https://t.co/gbKl08vs2F",0,2022-11-19 07:38:41+00:00,LinkedIn
8964,The recent disasters have put the country at forefront of the debate about who should pay for the ravages of global warming. How can Pakistan seek justice after the floods? #ClimateChange #Justice,3,2022-11-19 07:27:00+00:00,Twitter Web App
8969,@Ilyashina44 @Tiny_Dhillon @AbhiinavMishra Did you forget about your floods in pakistan?,2,2022-11-19 07:20:51+00:00,Twitter for Android
8970,@scratchfinearts The UN insisted (a demand from the US war on drugs) this be destroyed for a couple of years or they would stop giving aid to nearby countries.   Until those massive mud floods in Pakistan and India in 1992.,2,2022-11-19 07:20:47+00:00,Twitter Web App
8975,"How have I not heard anything about this?! This is unfathomable! They say it could take 6 mos for the water to recede in some areas &amp; floods wiped out ~70% of food crops. 
https://t.co/9fTdq6if2Q https://t.co/n7yGvOGZRe",0,2022-11-19 07:12:26+00:00,Twitter for Android
8992,"At least here  in The Netherlands, media often use the terrible floods in Pakistan this year as an example in the context of the discussions on #LossAndDmage. Detection &amp;  attribution science has confidently linked this event to climate change... (1/6)",5,2022-11-19 06:37:14+00:00,Twitter for Android
8993,"Due to lumpy skin disease and catastrophic floods, population of cattle and water buffaloes have significantly reduced in Pakistan and it has become next to impossible to get unadulterated milk and beef rates have gone up, while in india, stray cattle are a big issue for farmers",3,2022-11-19 06:36:18+00:00,Twitter Web App
9001,"Lastly,

No food &amp; No water for Dalits 

Dalits viewed as ""dirty inferior Hindus"" by Upper Caste Muslims in Pakistan have been denied food relief by biased administration in wake of devastating floods due to which hungry Dalits are committing suicide.

https://t.co/vCQSqlKxrT",5,2022-11-19 06:09:11+00:00,Twitter for Android
9002,"A look back at global catastrophes which severely impacted life on Earth in 2022 #ExpressExplained 

https://t.co/TyejLeeTbc",5,2022-11-19 06:01:00+00:00,TweetDeck
9022,"Devastating floods in Pakistan @unicef https://t.co/aTE2Ch2fGv 
Despite UNICEF delivering clean water, many families have had no alternative but to drink disease-ridden water. They are now bearing the brunt of deadly water-borne diseases.
#Apeal #FloodsInPakistan",1,2022-11-19 05:23:46+00:00,Twitter Web App
9024,"More than three months since the devastating floods began in Pakistan, the catastrophe is far from over
#ommcomnews
https://t.co/BIcXCPT23q",0,2022-11-19 05:21:36+00:00,Twitter Web App
9025,@Haqeeqat_TV Such a shame moment for Pakistan k hmra PM pr case hy flood victims ka funds khany pr!!! Aur jo log ub floods me beghar hwy mtlb wo b bhool jyn k uny koi imdad mily gi,0,2022-11-19 05:19:34+00:00,Twitter for iPhone
9028,"United Nations: More than three months since the devastating floods began in Pakistan, the catastrophe is far from over, said a UN spokesman. Access to clean water, sanitation and hygiene remains challenging, with the flooding and standing water having led to a rise in water- and https://t.co/dZkDdtxbK1",0,2022-11-19 05:13:43+00:00,Publer.io
9030,"'While Pakistan was flooding, six energy companies — ExxonMobil, Chevron, Shell, BP, Saudi Aramco and Total Energies — made $97.49 billion in profits from July to September.'

Loss and damage, clear enough? 

#ClimateCrisis #COP27 

https://t.co/26cYz9usiX",5,2022-11-19 05:09:00+00:00,Twitter Web App
9034,🔊 @G7 @EUCouncil @g20org: The devastating floods in Pakistan show why climate finance is needed NOW. The promised $100 billion is two years behind schedule. People are suffering – when will you be stepping up? https://t.co/g3sCrXKTFk,0,2022-11-19 04:49:07+00:00,Global Citizen Mobile App
9035,"More than three months since the devastating #floods began in #Pakistan, the catastrophe is far from over, said a UN spokesman.

#PakistanFloods

Photo: IANS (File) https://t.co/HammqvGChN",2,2022-11-19 04:47:40+00:00,Twitter Web App
9043,Pakistanis continue to suffer from aftermath of devastating floods: UN #Pakistan #UnitedNations #Floods https://t.co/6NrWGQ45B0,1,2022-11-19 04:19:46+00:00,Hocalwire Social Share
9053,"Before floods hit Pakistan, @MeenayLaas had planned to establish a girl’s school in #Tirah and we already received the land for it donated by one of the amazing volunteers Janbaz sb working for his community as his passion. We r in process of registering @MeenayLaas as NPO …",66,2022-11-19 04:06:25+00:00,Twitter for iPhone
9064,What is currently happening in Pakistan A thread: https://t.co/78inE6IcYh,0,2022-11-19 03:30:38+00:00,Twitter for iPhone
9074,"@GitRDoneLarry Yet climate change does not.  Recent examples are the extreme floods in Pakistan, Sudan and Australia.",0,2022-11-19 03:03:15+00:00,Twitter Web App
9075,"While the floods in recent weeks have touched much of Pakistan, the southern Sindh province, where Karachi is the capital, has been the most affected. https://t.co/bqfoibxCFp via @cbc",0,2022-11-19 03:00:40+00:00,ContentStudio.io
9083,🔊 @G7 @EUCouncil @g20org: The devastating floods in Pakistan show why climate finance is needed NOW. The promised $100 billion is two years behind schedule. People are suffering – when will you be stepping up? https://t.co/KvzQ0457UA,0,2022-11-19 02:18:54+00:00,Global Citizen Mobile App
9087,The floods in Pakistan this year were said to be due to climate change but a simple investigation into peak flows along the Indus River system shows NO correlation with increasing atmospheric CO2 or warming. #FloodsInPakistan #climate #ClimateAction #ClimateCrisis #ClimateScam https://t.co/4R96JX18yd,100,2022-11-19 02:01:21+00:00,Twitter for Android
9095,"""The floods in Pakistan that displaced 33 million people &amp; washed away 3 million acres of soil followed a crop-shrivelling heatwave. This is the whipsaw effect predicted in scientific papers: of moderate weather giving way to a violent cycle of extremes""
https://t.co/Rp75SMurlj",0,2022-11-19 00:30:36+00:00,Twitter Web App
9109,Pakistan van accident kills 20 as record-breaking floods surge in the city #PakistanNews #PakistanNewsRoom #Pakistan #PakistanNewsToday #WorldNews [Video] https://t.co/HcqoBKwmZh,0,2022-11-18 23:53:35+00:00,dlvr.it
9112,@WFP How come they've had floods in Pakistan for as long as I remember? Some should check the record books before we start writing cheques.,0,2022-11-18 23:38:07+00:00,Twitter for Android
9123,"@stevefc_cox @AscotAnna @pavski1905 @smartyfish @JustStop_Oil @InsulateLove @XRebellionUK You say those words to the families of the people who lost loved ones in the Pakistan floods, and those houses that caught fire in Wennington. I bet you wouldn't.",1,2022-11-18 22:55:40+00:00,Twitter for Android
9127,"Checkout our latest blog.
Floods turn Pakistan’s Mohenjo Daro symbol of global warming threat
https://t.co/jNMpLHLift https://t.co/5MaB9p6ICW",0,2022-11-18 22:49:42+00:00,Uncanny Automator for WordPress
9131,"40+ million people in the Horn of Africa are enduring climate-induced hunger crises. Pakistan faces $30 billion in damage from the floods.

@Potus must step up to provide adequate funding to support the climate crisis during the final days of #COP27.
https://t.co/w42JPUE7ej",3,2022-11-18 22:38:02+00:00,Meltwater Social
9132,@sherryrehman @COP27P Please stop milking the floods in Pakistan. You are sabotaging environmentalism. This self serving Pakistani rhetoric needs to stop.,0,2022-11-18 22:31:57+00:00,Twitter for iPhone
9141,"@droopy_cock That's a Warburtons bread van in the UK floods, not Pakistan. The delivery to my local Spar was late that day. 👍",0,2022-11-18 22:10:22+00:00,Twitter for Android
9143,Pakistan van accident kills 20 as record-breaking floods surge in the city #FOXNews #WorldNews #FOX #BreakingNews #USNews [Video] https://t.co/PUYSTbNKmS,1,2022-11-18 22:08:33+00:00,dlvr.it
9150,@droopy_cock Pakistan floods every year during monsoon season.  Nothing new here.  The UK owes them nothing.,0,2022-11-18 21:52:06+00:00,Twitter for Android
9153,"@ECOWARRIORSS Co2 didn't cause floods in Pakistan.  Not now, now all the other times a natural flood plain floods.",1,2022-11-18 21:35:53+00:00,Twitter for Android
9157,ODI: Think change: Why some women in Pakistan are being left behind in the floods https://t.co/WIuVHADD05 updates,0,2022-11-18 21:25:41+00:00,Twitter Web App
9177,"Pakistan has suffered heavily due to floods in its 66-year history, primarily due to the absence of a disaster management mechanism, experts believe
Pakistan has witnessed 20 major floods; in 1950, 1955/6/7, 1959, 1973, 1975/6/7/8, 1981, 1983/84, 1988, 1992, 1994/95, , 2010/11/12 https://t.co/eAkBqLZlnj",0,2022-11-18 20:55:06+00:00,Twitter for iPad
9183,"Since the onset of devastating floods in #Pakistan, our colleagues &amp; partners have reached:

✅4.1M people with food &amp; livelihoods assistance
✅1.5M people with emergency shelter kits

News headlines may have moved on, but humanitarians are staying &amp; delivering.",16,2022-11-18 20:37:14+00:00,Twitter for Advertisers
9184,@droopy_cock They've never ever had floods in Pakistan before climate change have they? It's just these floods 'are different' - ain't that a thing?,0,2022-11-18 20:34:48+00:00,Twitter Web App
9192,@droopy_cock So sorry Britain invented rain in the 1800’s. We should raise Pakistan above our Imperial floods. It’s our duty.,0,2022-11-18 20:17:50+00:00,Twitter for iPhone
9195,"Check out my run on @Strava
#Aid #Refugees #Asylum @DECAppeal 
#Famine #Malnutrition #Afghanistan #Crisis #Humanity #Ukraine #Floods #Pakistan https://t.co/CL1Z9RupbG",1,2022-11-18 20:13:09+00:00,Twitter for iPhone
9203,@RedtopConverti1 @droopy_cock Pakistan has floods regularly in the rainy season oddly enough. They’ve been building on flood plains for years,1,2022-11-18 19:59:12+00:00,Twitter for iPhone
9207,"@droopy_cock Can you dial up the absurdity any further?

Decades of deforestation in the Indus valley is the main cause of Pakistan's extreme flooding.

It's been happening for years.

https://t.co/YxSYuLjuiG",0,2022-11-18 19:52:10+00:00,Twitter Web App
9225,"@droopy_cock Pakistan’s floods are a direct result of deforestation.
Monsoons have happened for millennia.",0,2022-11-18 19:28:14+00:00,Twitter for iPhone
9226,"Pakistan was created in 1947 33% of the land was covered by forests, is now 5%, the population was 65 million in 1970, it is now 225 million, that's where the problem lies for the ""devastating floods"", not mythical climate change",0,2022-11-18 19:24:16+00:00,Twitter Web App
