,tweets,likes,time,source
4737,"""Having experienced first-hand the scale and devastation of Pakistan floods, they travelled to the United Nations General Assembly to advocate for climate justice."" FM @BBhuttoZardari 

#APPNews https://t.co/rcaJY4xH3i",0,2022-11-21 04:07:23+00:00,Twitter Web App
4739,"As the country reels from the deadly, devastating rains and floods, the Pakistan Meteorological Department (PMD) has forecast more rain in September. https://t.co/IQU6sE8FmS",0,2022-11-21 04:00:40+00:00,ContentStudio.io
4755,"Big win for Bilawal's 'climate diplomacy' 
The foreign minister @BBhuttoZardari said that having experienced first-hand scale and devastation of Pakistan floods, they traveled to the United Nations General Assembly to advocate for climate justice.
https://t.co/zlmqHIYhFm",4,2022-11-21 03:42:37+00:00,Twitter Web App
4774,"Loss and Damage fund’s establishment by the UN is a big win for Pakistan as Pakistan was hit by the devastating floods and rains. 
Kudos to Pakistani govt and Foreign Affairs Minister @BBhuttoZardari for achieving this landmark in UN. 👏🏼",1,2022-11-21 03:21:11+00:00,Twitter for iPhone
4777,"By The Numbers: @WSJ 

$30 billion - Estimated losses &amp; rebuilding costs that Pakistan was left with after the catastrophic floods it experienced this year. Many developing nations have pointed to this as an example of what poorer countries have to increasingly contend with.  1/",2,2022-11-21 03:16:26+00:00,Twitter Web App
4785,"Three months after devastating floods damaged the railway infrastructure in Balochistan, Pakistan Rail­ways on Sunday restored train operations linking the province with Sindh, Punjab and Khyber Pakhtunkhwa.

https://t.co/9vgrFzPjRB",11,2022-11-21 02:56:54+00:00,TweetDeck
4789,"‘We couldn’t fail them’: how Pakistan’s floods spurred fight at Cop for loss and damage fund 
#BBZLeadingClimateJustice
https://t.co/zk9ucNidLy",5,2022-11-21 02:52:06+00:00,Twitter Web App
4800,@xeroxvanade @jayeshgadia @SShabbarZaidi U should watch the United Nations conference .All Pakistani delegates were talking about was Kashmir and india and mind u at that time Pakistan was having huge floods and get they weren't talking about environmental protection but Kashmir and india,0,2022-11-21 02:31:50+00:00,Twitter for Android
4804,"In the wake of the worst climate disaster in history, conversations surrounding climate change often ignore the full global reality. Staff writer Rohan Pankaj explores how the floods in Pakistan highlight the need for increased climate change journalism.
https://t.co/2xN9C1rXus",5,2022-11-21 02:25:53+00:00,Twitter Web App
4807,"@BBhuttoZardari @sherryrehman @CMShehbaz Highly admire and appreciate the Pak leadership who are never short of brilliant ideas to BEG alms from big donors worldwide. 
#WarOnTerror and #ClimateJustice #COP27 #Katora #Bhikhari #Jihad 
https://t.co/vIYQo7ERm2",1,2022-11-21 02:14:28+00:00,Twitter for iPhone
4857,"[#Business]
Rice exporters in #Pakistan are braced for a lacklustre year ahead amid fears of at least a 30 per cent drop in production in Sindh due to damage to crops caused by flash #floods earlier this year. #borneobulletin
https://t.co/WKlpREl7El",0,2022-11-21 01:00:05+00:00,Sprout Social
4858,"Earlier this year, Pakistan was struck by devastating monsoon floods that left nearly a third of the country under water, affecting more than 30 million people.

#BBZLeadingClimateJustice https://t.co/z2QL1191fO",2,2022-11-21 00:58:20+00:00,Twitter for Android
4859,"Earlier this year, Pakistan was struck by devastating monsoon floods that left nearly a third of the country under water, affecting more than 30 million people.

#BBZLeadingClimateJustice 
@BBhuttoZardari https://t.co/eBHVeF12TC",1,2022-11-21 00:55:45+00:00,Twitter for Android
4861,"@OcarinaJones Self inflicted deforestation in a flood prone nation's probably not a good idea.
'It is estimated that only about five percent of the country are covered by forests now.'
https://t.co/gXKYAMaOVy",3,2022-11-21 00:55:23+00:00,Twitter Web App
4867,"‘We couldn’t fail them’: how Pakistan’s floods spurred fight at Cop for loss and damage fund

https://t.co/EL8SQV8rgF",1,2022-11-21 00:50:13+00:00,Great Thunberg
4874,"‘We couldn’t fail them’: how Pakistan’s floods spurred fight at Cop for loss and damage fund | Cop27

https://t.co/uK2D1LYEaL

#CLIMATE https://t.co/pJEsh1ssX4",0,2022-11-21 00:37:02+00:00,boc.vip
4891,"@MikeHudema @antonioguterres The floods is Pakistan have been as bad in the past. If you look you will find the details.

However I do not expect you to look as you do not want to see that it was as bad in the past.",0,2022-11-21 00:09:34+00:00,Twitter Web App
4899,@MikeHudema @antonioguterres floods in pakistan have no effect in north america. don't care,0,2022-11-21 00:01:20+00:00,Twitter Web App
4900,‘We couldn’t fail them’: how Pakistan’s floods spurred fight at Cop for loss and damage fund | Cop27 | The Guardian https://t.co/lS3JVclWLn,0,2022-11-21 00:00:42+00:00,Twitter for iPhone
4913,"@AOC @GOP Don’t forget, he’s also responsible for the war in Ukraine, The floods in Pakistan, the fires in California, the hurricanes, inflation, and the nail I got in my tire last week",1,2022-11-20 23:39:45+00:00,Twitter for iPhone
4914,"@MatthewStadlen Pakistan shouldn’t have cut all its forests down, and the floods wouldn’t have been so bad, no sympathy at all for a nation of terrorists and nonces",0,2022-11-20 23:39:38+00:00,Twitter for iPhone
4915,The floods in Pakistan are due to their policy on deforestation and soaring birth rates. We should not be contributing anything. The other side of the equation is that Pakistan should be compensating the UK for the rapes committed by their (mostly illegal) nationals. https://t.co/pz0CIJlBpl,3,2022-11-20 23:38:51+00:00,Twitter for Mac
4926,"Pakistan floods every year. Always has done and now they’ve exacerbated their problem by cutting down all their trees. Why should we pay for that? They’ve never done anything about their flooding problem, never updated their infrastructure https://t.co/mFatuCgtzm",0,2022-11-20 23:27:11+00:00,Twitter for iPhone
4927,I have just one single question for @CMShehbaz? Are the thousands of people who were displaced from floods adequately rehabilitated as he promised before cold winter kills them in inadequate camps? #Pakistan deserves to know the answer to this most important question?,0,2022-11-20 23:25:08+00:00,Twitter for iPhone
4941,@A_ProudCivilian @BBhuttoZardari working hard on climate policy to handle future #floods in #sindh #Pakistan https://t.co/vyEdlukiic,0,2022-11-20 23:11:15+00:00,Twitter for iPhone
4977,"The Indian Express: As COP 27 winds up, a look at the worst climate disasters of 2022.
https://t.co/8dP2OKTDai

via @GoogleNews",0,2022-11-20 22:44:07+00:00,Twitter for Android
4979,"@MikeHudema @antonioguterres ""I have never seen climate carnage on the scale of the floods here in Pakistan"" COZ HE HASN'T LIVED LONG ENOUGH! No trend in Pakistan Rainfall since 1840
https://t.co/2TaoSLfUf6
#cop27 #cop27egypt #climatechange #globalwarming #USPolitics #auspol #ClimateEmergency",0,2022-11-20 22:43:03+00:00,Twitter Web App
4986,"@TheLegateIN @HuangGeoffrey1 Same in Australia, Muslims use their position for Islam. https://t.co/MBIFqg21WU https://t.co/2JOrLApLle",1,2022-11-20 22:35:37+00:00,Twitter Web App
5013,Pakistan has floods every year so why hasn’t the foreign aid donated been used to overcome the problems or has the money gone into minister’s pockets ? https://t.co/XSCBIKufr2,1,2022-11-20 22:16:15+00:00,Twitter for iPad
5049,‘We couldn’t fail them’: how Pakistan’s floods spurred fight at Cop for loss and damage fund - The Guardian #news https://t.co/SgjD5ZTzZQ,0,2022-11-20 21:51:36+00:00,Microsoft Power Platform
5054,'We couldn't fail them': how Pakistan's floods spurred fight at Cop for loss and damage fund #Pakistan https://t.co/poyWFARKXy,0,2022-11-20 21:50:02+00:00,Pakistani News
5056,@MatthewStadlen The EU has contributed €60 million to the Pakistan space and nuclear programmes? Utterly risible. Pakistan alone faces a $30 billion bill for its floods which is spends next to bugger all on.,4,2022-11-20 21:49:32+00:00,Twitter for iPad
5063,"‘HOW PAKISTAN’S FLOODS SPURRED FIGHT AT COP FOR LOSS AND DAMAGE FUND’

‘Pakistan … succeeded in keeping developing countries united on loss and damage – despite efforts by some rich countries to divide them. Its chief negotiator, Nabeel Munir …’

https://t.co/grftzLWs81",3,2022-11-20 21:43:07+00:00,Twitter Web App
5069,@hotel1415 @ShedSewn @MichaelAltherr @GeorgeMonbiot The two thousand or so who died in the floods are no longer here. https://t.co/pGaQ9gjonv,1,2022-11-20 21:37:08+00:00,Twitter for Android
5076,"@mjrowland68 It’s terrible and so too are all the other videos from around the world! Pakistan’s floods. Africa’s droughts. If the so called ‘leaders’ of the latest meetings can’t act now, we are all doomed.",0,2022-11-20 21:32:02+00:00,Twitter for iPhone
5099,"@MikeHudema @antonioguterres There is no such thing as ""climate carnage,"" Mikey.  A weather event is not climate.  A natural disaster is not climate.  This is not a global crisis.  Floods have happened before, even in Pakistan.  Does the globe include China &amp; India?",0,2022-11-20 21:20:46+00:00,Twitter Web App
5111,Its long been known that Pakistan was one of the countries at highest risk. I pointed this out a long time before the floods. Pakistan really can't play the victim. Their consuming focus has been building nukes to playing reindeer games with India and Afghanistan https://t.co/vdjXj6umuN,2,2022-11-20 21:14:11+00:00,Twitter for Android
5125,"@guardian why are you still repeating the false claim that Pakistan floods covered a third of the country?   UNOSAT data shows 75,000 km2 of 793,000 km2 was affected by floods between 1-29 Aug (Pakistan is 881,000 km2 in total)     https://t.co/wIdboT0MQt
https://t.co/H5EbtUpDFg",1,2022-11-20 21:07:30+00:00,Twitter Web App
5161,"@RobertO89305574 @NM76514920 @SkyNewsAust Have a look at this, then lookup Kiribati rising sea level, they have bought land in New Zealand to evacuate their entire population to, they emit practically nothing and are extremely poor. Then lookup Bangladesh, 100m live about 1m above sea level

https://t.co/I3hWwuU6BB",0,2022-11-20 20:52:34+00:00,Twitter Web App
5164,"Earlier this year, Pakistan was struck by devastating monsoon floods that left nearly a third of the country under water, affecting more than 30 million people.
@BBhuttoZardari @AseefaBZ
#BBZLeadingClimateJustice https://t.co/piR7GekNJM",0,2022-11-20 20:52:03+00:00,Twitter for Android
5179,‘We couldn’t fail them’: how Pakistan’s floods spurred fight at Cop for loss and damage fund https://t.co/3YLY129QWX,0,2022-11-20 20:46:39+00:00,Twitter Web App
5196,‘We couldn’t fail them’: how Pakistan’s floods spurred fight at Cop for loss and damage fund https://t.co/VYF9jpfs32,2,2022-11-20 20:36:05+00:00,Twitter for iPhone
5199,‘We couldn’t fail them’: how Pakistan’s floods spurred fight at Cop for loss and damage fund https://t.co/GNkTpqxfmd,11,2022-11-20 20:34:01+00:00,Twitter Web App
5201,"Earlier this year, Pakistan was struck by devastating monsoon floods that left nearly a third of the country under water, affecting more than 30 million people.

#BBZLeadingClimateJustice 
@BBhuttoZardari https://t.co/F8Xh7CuHqX",0,2022-11-20 20:33:21+00:00,Twitter for Android
5203,"i came to the realisation today that i’ve heard more in the past few days from the western media ab the alcohol ban in Qatar than anything in the past YEAR on Palestine, the starvation of the Uyghur Muslims in China, the Pakistan floods, the Syrian refugee crisis, need i go on?",3,2022-11-20 20:33:03+00:00,Twitter for iPhone
5207,"#EleLazio: ‘We couldn’t fail them’: how Pakistan’s floods spurred fight at Cop for loss and damage fund | Cop27 | The Guardian https://t.co/Axb5oT5KzK, see more https://t.co/DfzptIB1q7",0,2022-11-20 20:31:33+00:00,The Tweeted Times
5214,"Since June 14 2022 1,717 have been killed.
2022 Pakistan floods https://t.co/G1d2j2QouM",0,2022-11-20 20:26:57+00:00,Twitter for Android
5216,@MikeHudema @antonioguterres Pakistan has floods all the time. They've been happening for longer than history has documented them.,8,2022-11-20 20:26:08+00:00,Twitter for Android
5227,"@Lindstar24 I was working in Pakistan during the 2008 floods.

The multinational company said they would match all the donations from local employees. Nobody donated.

""Why?"" asked the MD.

""It just goes to corrupt politicians.""",1,2022-11-20 20:20:04+00:00,Twitter Web App
5230,‘We couldn’t fail them’: how Pakistan’s floods spurred fight at Cop for loss and damage fund cc #healthycop27  https://t.co/h7gd1myPI4,0,2022-11-20 20:18:11+00:00,Twitter for iPhone
5239,"Earlier this year, Pakistan was struck by devastating monsoon floods that left nearly a third of the country under water, affecting more than 30 million people.

#BBZLeadingClimateJustice https://t.co/FSDNHXnVic",3,2022-11-20 20:14:55+00:00,Twitter for Android
5240,Do you mean the normal annual floods in Pakistan? If they can afford nuclear weapons they can afford flood defences. https://t.co/9bDtvYQzs7,0,2022-11-20 20:14:50+00:00,Twitter for iPad
5256,"Pakistan welcomes 'loss and damage' deal inked at UN summit

Source: https://t.co/Gx5a3T3uym https://t.co/V07idLEK5q",0,2022-11-20 20:07:54+00:00,Twitter for Android
5270,"This is a great win for Pakistan diplomacy and all climate enthusiasts
‘We couldn’t fail them’: how Pakistan’s floods spurred fight at Cop for loss and damage fund https://t.co/Ru3tjeHU0z",1,2022-11-20 20:01:37+00:00,Twitter Web App
